EventID,EventType,Severity,Status,EventDate,DueDate,CloseDate,AgeDays_AsOf,SLA_Days,BookingLocation,Region,Team,Product,AmountCHF,MandatoryFieldsMissingCount,ExceptionReason,RootCause,SourceSystem,ClientSegment
E0019888,Processing Error,Critical,Closed,2025-12-26,,2026-02-03,39.0,14,Singapore,APAC,Operations,Lombard Lending,,0,Over SLA; High/Critical Severity,Manual,CRM,
E0019891,Processing Error,High,Open,2025-12-26,,,5.0,14,Hong Kong,APAC,Operations,Advisory,,0,High/Critical Severity,Manual,Core Banking,
E0019892,High-Risk Transaction,Medium,Closed,2025-12-26,,2026-01-08,13.0,10,Hong Kong,APAC,Operations,Advisory,65084.95937310999,0,Over SLA,Process,Monitoring Tool,
E0019894,High-Risk Transaction,Medium,Closed,2025-12-26,,2026-01-11,16.0,10,Hong Kong,APAC,Front Office,Execution-only,45900.73105817304,0,Over SLA,Process,CRM,
E0019906,Complaint,Medium,Closed,2025-12-27,,2026-01-17,21.0,20,Zurich,EMEA,Front Office,Structured Products,,0,Over SLA,Manual,CRM,UHNW
E0019907,High-Risk Transaction,Low,Closed,2025-12-27,,2026-01-03,7.0,10,Geneva,EMEA,Front Office,Advisory,489572.5989222884,0,High Amount >250k,Manual,Monitoring Tool,
E0019913,High-Risk Transaction,Medium,Closed,2025-12-27,,2026-01-14,18.0,10,London,EMEA,Front Office,Advisory,85230.55693303148,0,Over SLA,Process,Core Banking,
E0019915,High-Risk Transaction,High,Open,2025-12-27,,,4.0,10,London,EMEA,Front Office,Execution-only,222536.80867634842,0,High/Critical Severity,Policy/Guidance,Monitoring Tool,
E0019916,Reconciliation Break,Medium,Closed,2025-12-27,,2026-01-04,8.0,7,London,EMEA,Front Office,Execution-only,16859.24283473073,0,Over SLA,System,Monitoring Tool,
E0019918,Limit Breach,High,Closed,2025-12-27,,2026-01-24,28.0,10,London,EMEA,Operations,Execution-only,697651.536001457,0,Over SLA; High/Critical Severity; High Amount >250k,System,Email Intake,
E0019919,Overdue Task,High,Closed,2025-12-27,2026-01-03,2026-01-11,15.0,7,London,EMEA,Operations,Execution-only,,0,Over SLA; High/Critical Severity,Policy/Guidance,CRM,Affluent
E0019920,Incident,High,Closed,2025-12-27,,2026-01-23,27.0,30,New York,Americas,Operations,Advisory,,0,High/Critical Severity,Data,Email Intake,
E0019921,Processing Error,High,Open,2025-12-27,,,4.0,14,New York,Americas,Operations,Advisory,6535.201217017855,0,High/Critical Severity,Process,Email Intake,
E0019923,High-Risk Transaction,Medium,Closed,2025-12-27,,2026-01-09,13.0,10,New York,Americas,Client Onboarding,Advisory,83293.23606062477,0,Over SLA,Policy/Guidance,CRM,
E0019926,Processing Error,High,Closed,2025-12-27,,2026-01-19,23.0,14,New York,Americas,Client Onboarding,Discretionary,,0,Over SLA; High/Critical Severity,Third-party,Monitoring Tool,
E0019927,Incident,High,Open,2025-12-27,,,4.0,30,New York,Americas,Compliance & Controls,Structured Products,,0,High/Critical Severity,System,CRM,
E0019930,Reconciliation Break,Critical,Closed,2025-12-27,,2026-02-12,47.0,7,Singapore,APAC,Compliance & Controls,Discretionary,59190.511943508194,0,Over SLA; High/Critical Severity,System,Core Banking,
E0019931,High-Risk Transaction,High,Closed,2025-12-27,,2026-01-24,28.0,10,Hong Kong,APAC,Front Office,Advisory,105067.52219330192,0,Over SLA; High/Critical Severity,System,Workflow,
E0019934,Processing Error,High,Closed,2025-12-27,,2026-01-13,17.0,14,Hong Kong,APAC,Operations,Structured Products,,0,Over SLA; High/Critical Severity,System,Monitoring Tool,
E0019937,Processing Error,High,Closed,2025-12-28,,2026-01-14,17.0,14,Zurich,EMEA,Operations,Execution-only,81728.32337417842,0,Over SLA; High/Critical Severity,Policy/Guidance,Workflow,
E0019938,Overdue Task,Medium,Closed,2025-12-28,2026-01-04,2026-01-06,9.0,7,Zurich,EMEA,Client Onboarding,Execution-only,,0,Over SLA,Manual,Workflow,HNW
E0019939,High-Risk Transaction,Low,Open,2025-12-28,,,3.0,10,Zurich,EMEA,Front Office,Lombard Lending,669550.9344539852,0,High Amount >250k,Process,Core Banking,
E0019944,Incident,Critical,Closed,2025-12-28,,2026-03-04,66.0,30,Geneva,EMEA,Front Office,Discretionary,,0,Over SLA; High/Critical Severity,Policy/Guidance,Workflow,
E0019947,Limit Breach,Low,Closed,2025-12-28,,2026-01-08,11.0,10,Geneva,EMEA,Front Office,Execution-only,32277.71942519002,0,Over SLA,Manual,Monitoring Tool,
E0019948,Processing Error,High,Closed,2025-12-28,,2026-01-13,16.0,14,Geneva,EMEA,Operations,Execution-only,,0,Over SLA; High/Critical Severity,Manual,Monitoring Tool,
E0019953,High-Risk Transaction,Medium,Closed,2025-12-28,,2026-01-11,14.0,10,London,EMEA,Operations,Discretionary,51499.27548049815,0,Over SLA,Third-party,CRM,
E0019955,Processing Error,Medium,Closed,2025-12-28,,2026-01-14,17.0,14,London,EMEA,Operations,Execution-only,6188.704763195795,0,Over SLA,System,Workflow,
E0019957,High-Risk Transaction,Medium,Closed,2025-12-28,,2026-01-11,14.0,10,London,EMEA,Front Office,Lombard Lending,177165.3845458181,1,Over SLA; Missing Mandatory Fields,System,Core Banking,
E0019958,High-Risk Transaction,Medium,Closed,2025-12-28,,2026-01-10,13.0,10,London,EMEA,Front Office,Lombard Lending,199599.86504650724,0,Over SLA,Process,Core Banking,
E0019964,High-Risk Transaction,Medium,Closed,2025-12-28,,2026-01-10,13.0,10,New York,Americas,Compliance & Controls,Execution-only,106863.49615573723,0,Over SLA,Third-party,Monitoring Tool,
E0019969,Processing Error,High,Closed,2025-12-28,,2026-01-13,16.0,14,Singapore,APAC,Operations,Discretionary,,0,Over SLA; High/Critical Severity,System,Monitoring Tool,
E0019971,Reconciliation Break,High,Open,2025-12-28,,,3.0,7,Singapore,APAC,Operations,Discretionary,104549.24265673332,0,High/Critical Severity,Policy/Guidance,Core Banking,
E0019972,High-Risk Transaction,Low,Closed,2025-12-28,,2026-01-01,4.0,10,Singapore,APAC,Front Office,Execution-only,295994.66359478247,0,High Amount >250k,System,CRM,
E0019974,High-Risk Transaction,Medium,Closed,2025-12-28,,2026-01-10,13.0,10,Singapore,APAC,Front Office,Lombard Lending,34495.530309092566,0,Over SLA,Data,Monitoring Tool,
E0019975,Data Quality Issue,High,Closed,2025-12-28,,2026-01-14,17.0,14,Singapore,APAC,Front Office,Lombard Lending,,0,Over SLA; High/Critical Severity,Policy/Guidance,Core Banking,
E0019979,High-Risk Transaction,Medium,Closed,2025-12-28,,2026-01-09,12.0,10,Hong Kong,APAC,Front Office,Execution-only,48609.02907482591,0,Over SLA,Third-party,Email Intake,
E0019985,KYC Review Overdue,Medium,Closed,2025-12-29,2026-01-28,2026-01-07,9.0,30,Zurich,EMEA,Front Office,Discretionary,,1,Missing Mandatory Fields,System,Core Banking,HNW
E0019986,Data Quality Issue,Low,Closed,2025-12-29,,2026-01-02,4.0,14,Zurich,EMEA,Operations,Discretionary,25193.354996161455,1,Missing Mandatory Fields,Process,Core Banking,
E0019989,High-Risk Transaction,Low,Closed,2025-12-29,,2026-01-01,3.0,10,Zurich,EMEA,Front Office,Execution-only,99785.47245703268,1,Missing Mandatory Fields,System,Email Intake,
E0019992,Reconciliation Break,Critical,Closed,2025-12-29,,2026-02-09,42.0,7,Zurich,EMEA,Operations,Execution-only,69003.2652276504,0,Over SLA; High/Critical Severity,Policy/Guidance,Monitoring Tool,
E0019993,High-Risk Transaction,Medium,Closed,2025-12-29,,2026-01-11,13.0,10,Zurich,EMEA,Compliance & Controls,Execution-only,69645.5255233911,0,Over SLA,System,CRM,
E0019995,Overdue Task,Medium,Closed,2025-12-29,2026-01-05,2026-01-06,8.0,7,Zurich,EMEA,Operations,Lombard Lending,,0,Over SLA,Manual,Monitoring Tool,HNW
E0019996,Reconciliation Break,High,Open,2025-12-29,,,2.0,7,Zurich,EMEA,Client Onboarding,Lombard Lending,47526.86494137459,0,High/Critical Severity,Process,Core Banking,
E0019997,High-Risk Transaction,Medium,Closed,2025-12-29,,2026-01-12,14.0,10,Zurich,EMEA,Front Office,Structured Products,45659.175047828845,0,Over SLA,Third-party,Core Banking,
E0019998,Processing Error,High,Closed,2025-12-29,,2026-01-13,15.0,14,Zurich,EMEA,Operations,Structured Products,25055.094162667243,0,Over SLA; High/Critical Severity,System,Workflow,
E0020001,Processing Error,High,Closed,2025-12-29,,2026-01-17,19.0,14,Geneva,EMEA,Operations,Advisory,,0,Over SLA; High/Critical Severity,Process,Email Intake,
E0020003,Limit Breach,High,Closed,2025-12-29,,2026-01-24,26.0,10,Geneva,EMEA,Front Office,Discretionary,166239.15721793871,0,Over SLA; High/Critical Severity,Process,Core Banking,
E0020005,High-Risk Transaction,Medium,Closed,2025-12-29,,2026-01-18,20.0,10,Geneva,EMEA,Client Onboarding,Discretionary,64300.63445955866,0,Over SLA,Manual,Email Intake,
E0020007,Incident,Critical,Closed,2025-12-29,,2026-02-25,58.0,30,Geneva,EMEA,Client Onboarding,Execution-only,,0,Over SLA; High/Critical Severity,Process,Core Banking,
E0020015,Processing Error,High,Closed,2025-12-29,,2026-01-16,18.0,14,London,EMEA,Operations,Discretionary,43153.598011359856,0,Over SLA; High/Critical Severity,Process,Email Intake,
E0020016,Data Quality Issue,High,Open,2025-12-29,,,2.0,14,London,EMEA,Client Onboarding,Discretionary,,0,High/Critical Severity,System,Monitoring Tool,
E0020018,High-Risk Transaction,High,Closed,2025-12-29,,2026-01-22,24.0,10,London,EMEA,Front Office,Execution-only,373709.08594882156,0,Over SLA; High/Critical Severity; High Amount >250k,Process,Core Banking,
E0020024,Reconciliation Break,High,Closed,2025-12-29,,2026-01-24,26.0,7,New York,Americas,Operations,Advisory,18015.439901028916,0,Over SLA; High/Critical Severity,System,Workflow,
E0020025,Data Quality Issue,High,Closed,2025-12-29,,2026-01-15,17.0,14,New York,Americas,Client Onboarding,Advisory,,0,Over SLA; High/Critical Severity,System,Workflow,
E0020028,High-Risk Transaction,Medium,Closed,2025-12-29,,2026-01-14,16.0,10,New York,Americas,Front Office,Lombard Lending,120940.16442665092,0,Over SLA,Policy/Guidance,Email Intake,
E0020029,Processing Error,High,Closed,2025-12-29,,2026-01-16,18.0,14,New York,Americas,Operations,Lombard Lending,,0,Over SLA; High/Critical Severity,Manual,Core Banking,
E0020030,Processing Error,High,Closed,2025-12-29,,2026-01-20,22.0,14,New York,Americas,Operations,Structured Products,,2,Over SLA; High/Critical Severity; Missing Mandatory Fields,Manual,Core Banking,
E0020033,High-Risk Transaction,Medium,Closed,2025-12-29,,2026-01-12,14.0,10,Singapore,APAC,Front Office,Lombard Lending,66089.99540802134,0,Over SLA,Manual,CRM,
E0020035,High-Risk Transaction,Medium,Closed,2025-12-29,,2026-01-12,14.0,10,Hong Kong,APAC,Front Office,Discretionary,48471.92518219883,0,Over SLA,System,Workflow,
E0020036,Reconciliation Break,Medium,Closed,2025-12-29,,2026-01-10,12.0,7,Hong Kong,APAC,Operations,Discretionary,32545.227546208127,0,Over SLA,Process,CRM,
E0020038,Processing Error,Critical,Closed,2025-12-29,,2026-02-01,34.0,14,Hong Kong,APAC,Compliance & Controls,Lombard Lending,,0,Over SLA; High/Critical Severity,Policy/Guidance,Email Intake,
E0020040,Processing Error,High,Closed,2025-12-30,,2026-01-19,20.0,14,Zurich,EMEA,Operations,Discretionary,,0,Over SLA; High/Critical Severity,Process,Workflow,
E0020041,Processing Error,High,Closed,2025-12-30,,2026-01-17,18.0,14,Zurich,EMEA,Operations,Discretionary,,0,Over SLA; High/Critical Severity,Manual,Core Banking,
E0020047,Processing Error,Critical,Open,2025-12-30,,,1.0,14,Zurich,EMEA,Operations,Execution-only,,0,High/Critical Severity,Manual,Core Banking,
E0020048,Processing Error,High,Open,2025-12-30,,,1.0,14,Zurich,EMEA,Operations,Execution-only,,0,High/Critical Severity,Third-party,Core Banking,
E0020049,High-Risk Transaction,Medium,Closed,2025-12-30,,2026-01-10,11.0,10,Zurich,EMEA,Front Office,Lombard Lending,6967.778033055272,0,Over SLA,Third-party,CRM,
E0020050,High-Risk Transaction,High,Closed,2025-12-30,,2026-01-29,30.0,10,Zurich,EMEA,Front Office,Structured Products,60907.84362427262,0,Over SLA; High/Critical Severity,System,CRM,
E0020052,Limit Breach,High,Closed,2025-12-30,,2026-01-29,30.0,10,Zurich,EMEA,Operations,Structured Products,106251.58513977635,0,Over SLA; High/Critical Severity,Process,Workflow,
E0020053,Processing Error,High,Closed,2025-12-30,,2026-01-18,19.0,14,Geneva,EMEA,Front Office,Advisory,44286.325436699146,0,Over SLA; High/Critical Severity,Policy/Guidance,CRM,
E0020055,High-Risk Transaction,Medium,Closed,2025-12-30,,2026-01-14,15.0,10,Geneva,EMEA,Operations,Advisory,27225.87880929166,0,Over SLA,Process,CRM,
E0020057,Incident,High,Closed,2025-12-30,,2026-01-29,30.0,30,Geneva,EMEA,Operations,Discretionary,,0,High/Critical Severity,Manual,Monitoring Tool,
E0020060,High-Risk Transaction,High,Closed,2025-12-30,,2026-01-29,30.0,10,Geneva,EMEA,Operations,Execution-only,111116.94367491252,0,Over SLA; High/Critical Severity,Process,Monitoring Tool,
E0020061,Processing Error,High,Closed,2025-12-30,,2026-01-16,17.0,14,Geneva,EMEA,Client Onboarding,Execution-only,13866.665961963157,0,Over SLA; High/Critical Severity,Process,CRM,
E0020064,Processing Error,High,Open,2025-12-30,,,1.0,14,Geneva,EMEA,Operations,Structured Products,,0,High/Critical Severity,Process,Workflow,
E0020065,Data Quality Issue,High,Open,2025-12-30,,,1.0,14,London,EMEA,Operations,Advisory,,0,High/Critical Severity,System,Workflow,
E0020066,Processing Error,Critical,Closed,2025-12-30,,2026-02-06,38.0,14,London,EMEA,Operations,Discretionary,,0,Over SLA; High/Critical Severity,Process,Monitoring Tool,
E0020068,Incident,High,Open,2025-12-30,,,1.0,30,London,EMEA,Operations,Execution-only,,0,High/Critical Severity,Process,Core Banking,
E0020069,Processing Error,High,Closed,2025-12-30,,2026-01-20,21.0,14,London,EMEA,Operations,Lombard Lending,,0,Over SLA; High/Critical Severity,Process,Workflow,
E0020071,Limit Breach,Medium,Closed,2025-12-30,,2026-01-15,16.0,10,New York,Americas,Front Office,Advisory,54730.74353749674,0,Over SLA,Process,Monitoring Tool,
E0020072,High-Risk Transaction,Low,Open,2025-12-30,,,1.0,10,New York,Americas,Operations,Advisory,605548.7762182094,0,High Amount >250k,Manual,Monitoring Tool,
E0020073,Reconciliation Break,High,Closed,2025-12-30,,2026-01-21,22.0,7,New York,Americas,Front Office,Discretionary,21422.234125804567,0,Over SLA; High/Critical Severity,Process,CRM,
E0020078,High-Risk Transaction,High,Open,2025-12-30,,,1.0,10,Singapore,APAC,Front Office,Execution-only,27480.682163137582,0,High/Critical Severity,Process,Monitoring Tool,
E0020079,Complaint,Critical,Closed,2025-12-30,,2026-02-24,56.0,20,Singapore,APAC,Front Office,Execution-only,,0,Over SLA; High/Critical Severity,Manual,Email Intake,Affluent
E0020082,High-Risk Transaction,Medium,Closed,2025-12-30,,2026-01-10,11.0,10,Hong Kong,APAC,Front Office,Advisory,78102.39955094506,0,Over SLA,Process,Core Banking,
E0020085,High-Risk Transaction,High,Closed,2025-12-30,,2026-01-22,23.0,10,Hong Kong,APAC,Front Office,Execution-only,56657.52553715171,1,Over SLA; High/Critical Severity; Missing Mandatory Fields,System,Email Intake,
E0020086,Overdue Task,Medium,Closed,2025-12-30,2026-01-06,2026-01-09,10.0,7,Hong Kong,APAC,Front Office,Execution-only,,0,Over SLA,Manual,Workflow,HNW
E0020089,Processing Error,High,Closed,2025-12-30,,2026-01-20,21.0,14,Hong Kong,APAC,Operations,Lombard Lending,,0,Over SLA; High/Critical Severity,System,Workflow,
E0020090,KYC Review Overdue,Medium,Closed,2025-12-30,2026-01-29,2026-01-03,4.0,30,Hong Kong,APAC,Client Onboarding,Lombard Lending,,1,Missing Mandatory Fields,Policy/Guidance,Workflow,HNW
E0020091,High-Risk Transaction,Medium,Closed,2025-12-30,,2026-01-13,14.0,10,Hong Kong,APAC,Front Office,Structured Products,7707.116827180426,0,Over SLA,System,Core Banking,
E0020095,Processing Error,High,Closed,2025-12-31,,2026-01-20,20.0,14,Zurich,EMEA,Operations,Advisory,17317.4435259685,0,Over SLA; High/Critical Severity,System,Monitoring Tool,
E0020096,Processing Error,High,Open,2025-12-31,,,0.0,14,Zurich,EMEA,Operations,Discretionary,6670.065653303011,0,High/Critical Severity,Policy/Guidance,Email Intake,
E0020097,Processing Error,High,Closed,2025-12-31,,2026-01-15,15.0,14,Zurich,EMEA,Operations,Discretionary,,0,Over SLA; High/Critical Severity,Process,Workflow,
E0020098,Reconciliation Break,High,Closed,2025-12-31,,2026-01-23,23.0,7,Zurich,EMEA,Operations,Discretionary,8985.90100416693,0,Over SLA; High/Critical Severity,Process,Email Intake,
E0020101,High-Risk Transaction,Low,Closed,2025-12-31,,2026-01-11,11.0,10,Zurich,EMEA,Front Office,Execution-only,23190.609187110567,0,Over SLA,System,Monitoring Tool,
E0020102,Overdue Task,Medium,Closed,2025-12-31,2026-01-07,2026-01-08,8.0,7,Zurich,EMEA,Front Office,Execution-only,,0,Over SLA,Process,Workflow,Affluent
E0020103,Reconciliation Break,Medium,Closed,2025-12-31,,2026-01-12,12.0,7,Zurich,EMEA,Operations,Execution-only,17367.91562071345,0,Over SLA,Process,Workflow,
E0020105,Reconciliation Break,Medium,Closed,2025-12-31,,2026-01-17,17.0,7,Zurich,EMEA,Compliance & Controls,Execution-only,12306.068192176086,0,Over SLA,System,Email Intake,
E0020106,High-Risk Transaction,Medium,Closed,2025-12-31,,2026-01-12,12.0,10,Zurich,EMEA,Front Office,Structured Products,44606.155069961475,0,Over SLA,Process,Email Intake,
E0020114,Limit Breach,Low,Closed,2025-12-31,,2026-01-11,11.0,10,Geneva,EMEA,Front Office,Structured Products,47167.978409368305,0,Over SLA,Manual,Workflow,
E0020118,Processing Error,High,Open,2025-12-31,,,0.0,14,London,EMEA,Operations,Advisory,9208.82648677845,0,High/Critical Severity,Manual,Email Intake,
E0020120,Processing Error,High,Closed,2025-12-31,,2026-01-20,20.0,14,London,EMEA,Compliance & Controls,Execution-only,27801.16571111882,0,Over SLA; High/Critical Severity,Process,Workflow,
E0020125,High-Risk Transaction,High,Closed,2025-12-31,,2026-02-02,33.0,10,New York,Americas,Front Office,Discretionary,124964.39537020616,0,Over SLA; High/Critical Severity,Manual,Workflow,
E0020126,High-Risk Transaction,Low,Open,2025-12-31,,,0.0,10,New York,Americas,Front Office,Discretionary,317834.95218470733,0,High Amount >250k,System,Workflow,
E0020129,Processing Error,Medium,Closed,2025-12-31,,2026-01-11,11.0,14,New York,Americas,Front Office,Execution-only,,1,Missing Mandatory Fields,Process,CRM,
E0020130,High-Risk Transaction,Medium,Closed,2025-12-31,,2026-01-16,16.0,10,New York,Americas,Front Office,Execution-only,93006.3336488016,0,Over SLA,Policy/Guidance,Email Intake,
E0020131,High-Risk Transaction,High,Closed,2025-12-31,,2026-01-24,24.0,10,New York,Americas,Front Office,Execution-only,100935.1506175384,0,Over SLA; High/Critical Severity,Policy/Guidance,Core Banking,
E0020133,Reconciliation Break,High,Closed,2025-12-31,,2026-01-25,25.0,7,New York,Americas,Operations,Execution-only,28480.36904300167,1,Over SLA; High/Critical Severity; Missing Mandatory Fields,Process,Workflow,
E0020134,Incident,Critical,Closed,2025-12-31,,2026-02-24,55.0,30,New York,Americas,Compliance & Controls,Execution-only,,0,Over SLA; High/Critical Severity,Process,Workflow,
E0020135,Incident,High,Closed,2025-12-31,,2026-02-02,33.0,30,New York,Americas,Operations,Lombard Lending,,0,Over SLA; High/Critical Severity,Manual,Monitoring Tool,
E0020137,Limit Breach,Medium,Closed,2025-12-31,,2026-01-13,13.0,10,New York,Americas,Front Office,Structured Products,43599.515670353285,0,Over SLA,Process,Email Intake,
E0020140,Processing Error,High,Closed,2025-12-31,,2026-01-14,14.0,14,Singapore,APAC,Front Office,Execution-only,,0,High/Critical Severity,System,Monitoring Tool,
