Date,BookingLocation,Region,Team,Product,TransactionsCount,ClientsCount,YearMonth
2025-10-11,Geneva,EMEA,Client Onboarding,Structured Products,42,1,2025-10
2025-10-11,Geneva,EMEA,Compliance & Controls,Structured Products,18,1,2025-10
2025-10-11,London,EMEA,Front Office,Advisory,607,38,2025-10
2025-10-11,London,EMEA,Operations,Advisory,485,20,2025-10
2025-10-11,London,EMEA,Client Onboarding,Advisory,130,11,2025-10
2025-10-11,London,EMEA,Compliance & Controls,Advisory,82,6,2025-10
2025-10-11,London,EMEA,Front Office,Discretionary,617,43,2025-10
2025-10-11,London,EMEA,Operations,Discretionary,511,22,2025-10
2025-10-11,London,EMEA,Client Onboarding,Discretionary,169,8,2025-10
2025-10-11,London,EMEA,Compliance & Controls,Discretionary,89,8,2025-10
2025-10-11,London,EMEA,Front Office,Execution-only,781,48,2025-10
2025-10-11,London,EMEA,Operations,Execution-only,635,31,2025-10
2025-10-11,London,EMEA,Client Onboarding,Execution-only,201,19,2025-10
2025-10-11,London,EMEA,Compliance & Controls,Execution-only,118,4,2025-10
2025-10-11,London,EMEA,Front Office,Lombard Lending,338,15,2025-10
2025-10-11,London,EMEA,Operations,Lombard Lending,310,11,2025-10
2025-10-11,London,EMEA,Client Onboarding,Lombard Lending,93,2,2025-10
2025-10-11,London,EMEA,Compliance & Controls,Lombard Lending,66,2,2025-10
2025-10-11,London,EMEA,Front Office,Structured Products,231,25,2025-10
2025-10-11,London,EMEA,Operations,Structured Products,181,9,2025-10
2025-10-11,London,EMEA,Client Onboarding,Structured Products,53,7,2025-10
2025-10-11,London,EMEA,Compliance & Controls,Structured Products,34,3,2025-10
2025-10-11,New York,Americas,Front Office,Advisory,526,40,2025-10
2025-10-11,New York,Americas,Operations,Advisory,393,13,2025-10
2025-10-11,New York,Americas,Client Onboarding,Advisory,111,4,2025-10
2025-10-11,New York,Americas,Compliance & Controls,Advisory,76,4,2025-10
2025-10-11,New York,Americas,Front Office,Discretionary,551,43,2025-10
2025-10-11,New York,Americas,Operations,Discretionary,433,22,2025-10
2025-10-11,New York,Americas,Client Onboarding,Discretionary,151,8,2025-10
2025-10-11,New York,Americas,Compliance & Controls,Discretionary,85,4,2025-10
2025-10-11,New York,Americas,Front Office,Execution-only,670,45,2025-10
2025-10-11,New York,Americas,Operations,Execution-only,620,36,2025-10
2025-10-11,New York,Americas,Client Onboarding,Execution-only,196,9,2025-10
2025-10-11,New York,Americas,Compliance & Controls,Execution-only,115,7,2025-10
2025-10-11,New York,Americas,Front Office,Lombard Lending,300,16,2025-10
2025-10-11,New York,Americas,Operations,Lombard Lending,262,12,2025-10
2025-10-11,New York,Americas,Client Onboarding,Lombard Lending,92,5,2025-10
2025-10-11,New York,Americas,Compliance & Controls,Lombard Lending,47,4,2025-10
2025-10-11,New York,Americas,Front Office,Structured Products,212,14,2025-10
2025-10-11,New York,Americas,Operations,Structured Products,155,8,2025-10
2025-10-11,New York,Americas,Client Onboarding,Structured Products,49,1,2025-10
2025-10-11,New York,Americas,Compliance & Controls,Structured Products,38,1,2025-10
2025-10-11,Singapore,APAC,Front Office,Advisory,426,20,2025-10
2025-10-11,Singapore,APAC,Operations,Advisory,350,19,2025-10
2025-10-11,Singapore,APAC,Client Onboarding,Advisory,119,10,2025-10
2025-10-11,Singapore,APAC,Compliance & Controls,Advisory,56,2,2025-10
2025-10-11,Singapore,APAC,Front Office,Discretionary,475,33,2025-10
2025-10-11,Singapore,APAC,Operations,Discretionary,387,9,2025-10
2025-10-11,Singapore,APAC,Client Onboarding,Discretionary,111,7,2025-10
2025-10-11,Singapore,APAC,Compliance & Controls,Discretionary,63,5,2025-10
2025-10-11,Singapore,APAC,Front Office,Execution-only,554,50,2025-10
2025-10-11,Singapore,APAC,Operations,Execution-only,477,26,2025-10
2025-10-11,Singapore,APAC,Client Onboarding,Execution-only,152,9,2025-10
2025-10-11,Singapore,APAC,Compliance & Controls,Execution-only,78,5,2025-10
2025-10-11,Singapore,APAC,Front Office,Lombard Lending,261,22,2025-10
2025-10-11,Singapore,APAC,Operations,Lombard Lending,210,10,2025-10
2025-10-11,Singapore,APAC,Client Onboarding,Lombard Lending,53,1,2025-10
2025-10-11,Singapore,APAC,Compliance & Controls,Lombard Lending,38,3,2025-10
2025-10-11,Singapore,APAC,Front Office,Structured Products,164,8,2025-10
2025-10-11,Singapore,APAC,Operations,Structured Products,133,7,2025-10
2025-10-11,Singapore,APAC,Client Onboarding,Structured Products,45,5,2025-10
2025-10-11,Singapore,APAC,Compliance & Controls,Structured Products,21,3,2025-10
2025-10-11,Hong Kong,APAC,Front Office,Advisory,375,21,2025-10
2025-10-11,Hong Kong,APAC,Operations,Advisory,300,16,2025-10
2025-10-11,Hong Kong,APAC,Client Onboarding,Advisory,87,6,2025-10
2025-10-11,Hong Kong,APAC,Compliance & Controls,Advisory,52,5,2025-10
2025-10-11,Hong Kong,APAC,Front Office,Discretionary,421,34,2025-10
2025-10-11,Hong Kong,APAC,Operations,Discretionary,334,15,2025-10
2025-10-11,Hong Kong,APAC,Client Onboarding,Discretionary,94,4,2025-10
2025-10-11,Hong Kong,APAC,Compliance & Controls,Discretionary,73,2,2025-10
2025-10-11,Hong Kong,APAC,Front Office,Execution-only,563,39,2025-10
2025-10-11,Hong Kong,APAC,Operations,Execution-only,422,27,2025-10
2025-10-11,Hong Kong,APAC,Client Onboarding,Execution-only,131,11,2025-10
2025-10-11,Hong Kong,APAC,Compliance & Controls,Execution-only,84,6,2025-10
2025-10-11,Hong Kong,APAC,Front Office,Lombard Lending,243,18,2025-10
2025-10-11,Hong Kong,APAC,Operations,Lombard Lending,180,7,2025-10
2025-10-11,Hong Kong,APAC,Client Onboarding,Lombard Lending,50,1,2025-10
2025-10-11,Hong Kong,APAC,Compliance & Controls,Lombard Lending,27,3,2025-10
2025-10-11,Hong Kong,APAC,Front Office,Structured Products,142,6,2025-10
2025-10-11,Hong Kong,APAC,Operations,Structured Products,123,4,2025-10
2025-10-11,Hong Kong,APAC,Client Onboarding,Structured Products,43,5,2025-10
2025-10-11,Hong Kong,APAC,Compliance & Controls,Structured Products,19,4,2025-10
2025-10-12,Zurich,EMEA,Front Office,Advisory,721,60,2025-10
2025-10-12,Zurich,EMEA,Operations,Advisory,523,27,2025-10
2025-10-12,Zurich,EMEA,Client Onboarding,Advisory,175,8,2025-10
2025-10-12,Zurich,EMEA,Compliance & Controls,Advisory,105,3,2025-10
2025-10-12,Zurich,EMEA,Front Office,Discretionary,772,61,2025-10
2025-10-12,Zurich,EMEA,Operations,Discretionary,608,29,2025-10
2025-10-12,Zurich,EMEA,Client Onboarding,Discretionary,200,6,2025-10
2025-10-12,Zurich,EMEA,Compliance & Controls,Discretionary,137,5,2025-10
2025-10-12,Zurich,EMEA,Front Office,Execution-only,914,71,2025-10
2025-10-12,Zurich,EMEA,Operations,Execution-only,798,36,2025-10
2025-10-12,Zurich,EMEA,Client Onboarding,Execution-only,226,18,2025-10
2025-10-12,Zurich,EMEA,Compliance & Controls,Execution-only,143,13,2025-10
2025-10-12,Zurich,EMEA,Front Office,Lombard Lending,433,32,2025-10
2025-10-12,Zurich,EMEA,Operations,Lombard Lending,361,16,2025-10
2025-10-12,Zurich,EMEA,Client Onboarding,Lombard Lending,111,4,2025-10
2025-10-12,Zurich,EMEA,Compliance & Controls,Lombard Lending,66,4,2025-10
2025-10-12,Zurich,EMEA,Front Office,Structured Products,239,16,2025-10
2025-10-12,Zurich,EMEA,Operations,Structured Products,211,9,2025-10
2025-10-12,Zurich,EMEA,Client Onboarding,Structured Products,82,2,2025-10
2025-10-12,Zurich,EMEA,Compliance & Controls,Structured Products,47,3,2025-10
2025-10-12,Geneva,EMEA,Front Office,Advisory,422,53,2025-10
2025-10-12,Geneva,EMEA,Operations,Advisory,393,23,2025-10
2025-10-12,Geneva,EMEA,Client Onboarding,Advisory,99,8,2025-10
2025-10-12,Geneva,EMEA,Compliance & Controls,Advisory,67,2,2025-10
2025-10-12,Geneva,EMEA,Front Office,Discretionary,484,25,2025-10
2025-10-12,Geneva,EMEA,Operations,Discretionary,387,25,2025-10
2025-10-12,Geneva,EMEA,Client Onboarding,Discretionary,134,9,2025-10
2025-10-12,Geneva,EMEA,Compliance & Controls,Discretionary,72,8,2025-10
2025-10-12,Geneva,EMEA,Front Office,Execution-only,647,52,2025-10
2025-10-12,Geneva,EMEA,Operations,Execution-only,452,18,2025-10
2025-10-12,Geneva,EMEA,Client Onboarding,Execution-only,143,8,2025-10
2025-10-12,Geneva,EMEA,Compliance & Controls,Execution-only,97,5,2025-10
2025-10-12,Geneva,EMEA,Front Office,Lombard Lending,282,22,2025-10
2025-10-12,Geneva,EMEA,Operations,Lombard Lending,240,13,2025-10
2025-10-12,Geneva,EMEA,Client Onboarding,Lombard Lending,66,8,2025-10
2025-10-12,Geneva,EMEA,Compliance & Controls,Lombard Lending,36,1,2025-10
2025-10-12,Geneva,EMEA,Front Office,Structured Products,166,6,2025-10
2025-10-12,Geneva,EMEA,Operations,Structured Products,160,6,2025-10
2025-10-12,Geneva,EMEA,Client Onboarding,Structured Products,47,2,2025-10
2025-10-12,Geneva,EMEA,Compliance & Controls,Structured Products,26,1,2025-10
2025-10-12,London,EMEA,Front Office,Advisory,519,39,2025-10
2025-10-12,London,EMEA,Operations,Advisory,450,25,2025-10
2025-10-12,London,EMEA,Client Onboarding,Advisory,138,12,2025-10
2025-10-12,London,EMEA,Compliance & Controls,Advisory,88,6,2025-10
2025-10-12,London,EMEA,Front Office,Discretionary,602,34,2025-10
2025-10-12,London,EMEA,Operations,Discretionary,512,17,2025-10
2025-10-12,London,EMEA,Client Onboarding,Discretionary,145,9,2025-10
2025-10-12,London,EMEA,Compliance & Controls,Discretionary,111,2,2025-10
2025-10-12,London,EMEA,Front Office,Execution-only,782,52,2025-10
2025-10-12,London,EMEA,Operations,Execution-only,644,34,2025-10
2025-10-12,London,EMEA,Client Onboarding,Execution-only,223,12,2025-10
2025-10-12,London,EMEA,Compliance & Controls,Execution-only,115,9,2025-10
2025-10-12,London,EMEA,Front Office,Lombard Lending,306,28,2025-10
2025-10-12,London,EMEA,Operations,Lombard Lending,265,14,2025-10
2025-10-12,London,EMEA,Client Onboarding,Lombard Lending,89,7,2025-10
2025-10-12,London,EMEA,Compliance & Controls,Lombard Lending,40,2,2025-10
2025-10-12,London,EMEA,Front Office,Structured Products,223,14,2025-10
2025-10-12,London,EMEA,Operations,Structured Products,178,14,2025-10
2025-10-12,London,EMEA,Client Onboarding,Structured Products,57,3,2025-10
2025-10-12,London,EMEA,Compliance & Controls,Structured Products,28,1,2025-10
2025-10-12,New York,Americas,Front Office,Advisory,499,32,2025-10
2025-10-12,New York,Americas,Operations,Advisory,403,22,2025-10
2025-10-12,New York,Americas,Client Onboarding,Advisory,139,9,2025-10
2025-10-12,New York,Americas,Compliance & Controls,Advisory,71,6,2025-10
2025-10-12,New York,Americas,Front Office,Discretionary,553,37,2025-10
2025-10-12,New York,Americas,Operations,Discretionary,451,19,2025-10
2025-10-12,New York,Americas,Client Onboarding,Discretionary,138,5,2025-10
2025-10-12,New York,Americas,Compliance & Controls,Discretionary,73,5,2025-10
2025-10-12,New York,Americas,Front Office,Execution-only,698,54,2025-10
2025-10-12,New York,Americas,Operations,Execution-only,557,16,2025-10
2025-10-12,New York,Americas,Client Onboarding,Execution-only,174,11,2025-10
2025-10-12,New York,Americas,Compliance & Controls,Execution-only,112,9,2025-10
2025-10-12,New York,Americas,Front Office,Lombard Lending,311,20,2025-10
2025-10-12,New York,Americas,Operations,Lombard Lending,237,10,2025-10
2025-10-12,New York,Americas,Client Onboarding,Lombard Lending,83,3,2025-10
2025-10-12,New York,Americas,Compliance & Controls,Lombard Lending,43,4,2025-10
2025-10-12,New York,Americas,Front Office,Structured Products,194,16,2025-10
2025-10-12,New York,Americas,Operations,Structured Products,161,14,2025-10
2025-10-12,New York,Americas,Client Onboarding,Structured Products,36,2,2025-10
2025-10-12,New York,Americas,Compliance & Controls,Structured Products,34,1,2025-10
2025-10-12,Singapore,APAC,Front Office,Advisory,377,37,2025-10
2025-10-12,Singapore,APAC,Operations,Advisory,343,24,2025-10
2025-10-12,Singapore,APAC,Client Onboarding,Advisory,101,5,2025-10
2025-10-12,Singapore,APAC,Compliance & Controls,Advisory,55,4,2025-10
2025-10-12,Singapore,APAC,Front Office,Discretionary,432,34,2025-10
2025-10-12,Singapore,APAC,Operations,Discretionary,350,18,2025-10
2025-10-12,Singapore,APAC,Client Onboarding,Discretionary,107,4,2025-10
2025-10-12,Singapore,APAC,Compliance & Controls,Discretionary,66,4,2025-10
2025-10-12,Singapore,APAC,Front Office,Execution-only,571,50,2025-10
2025-10-12,Singapore,APAC,Operations,Execution-only,457,33,2025-10
2025-10-12,Singapore,APAC,Client Onboarding,Execution-only,128,5,2025-10
2025-10-12,Singapore,APAC,Compliance & Controls,Execution-only,92,2,2025-10
2025-10-12,Singapore,APAC,Front Office,Lombard Lending,247,12,2025-10
2025-10-12,Singapore,APAC,Operations,Lombard Lending,144,10,2025-10
2025-10-12,Singapore,APAC,Client Onboarding,Lombard Lending,50,4,2025-10
2025-10-12,Singapore,APAC,Compliance & Controls,Lombard Lending,38,4,2025-10
2025-10-12,Singapore,APAC,Front Office,Structured Products,186,10,2025-10
2025-10-12,Singapore,APAC,Operations,Structured Products,125,7,2025-10
2025-10-12,Singapore,APAC,Client Onboarding,Structured Products,37,5,2025-10
2025-10-12,Singapore,APAC,Compliance & Controls,Structured Products,24,1,2025-10
2025-10-12,Hong Kong,APAC,Front Office,Advisory,382,27,2025-10
2025-10-12,Hong Kong,APAC,Operations,Advisory,345,15,2025-10
2025-10-12,Hong Kong,APAC,Client Onboarding,Advisory,87,5,2025-10
2025-10-12,Hong Kong,APAC,Compliance & Controls,Advisory,48,6,2025-10
2025-10-12,Hong Kong,APAC,Front Office,Discretionary,421,43,2025-10
2025-10-12,Hong Kong,APAC,Operations,Discretionary,313,10,2025-10
2025-10-12,Hong Kong,APAC,Client Onboarding,Discretionary,94,7,2025-10
2025-10-12,Hong Kong,APAC,Compliance & Controls,Discretionary,60,5,2025-10
2025-10-12,Hong Kong,APAC,Front Office,Execution-only,554,28,2025-10
2025-10-12,Hong Kong,APAC,Operations,Execution-only,446,26,2025-10
2025-10-12,Hong Kong,APAC,Client Onboarding,Execution-only,135,8,2025-10
2025-10-12,Hong Kong,APAC,Compliance & Controls,Execution-only,85,1,2025-10
2025-10-12,Hong Kong,APAC,Front Office,Lombard Lending,209,15,2025-10
2025-10-12,Hong Kong,APAC,Operations,Lombard Lending,203,10,2025-10
2025-10-12,Hong Kong,APAC,Client Onboarding,Lombard Lending,57,6,2025-10
2025-10-12,Hong Kong,APAC,Compliance & Controls,Lombard Lending,32,1,2025-10
2025-10-12,Hong Kong,APAC,Front Office,Structured Products,154,9,2025-10
2025-10-12,Hong Kong,APAC,Operations,Structured Products,119,9,2025-10
2025-10-12,Hong Kong,APAC,Client Onboarding,Structured Products,29,2,2025-10
2025-10-12,Hong Kong,APAC,Compliance & Controls,Structured Products,22,1,2025-10
2025-10-13,Zurich,EMEA,Front Office,Advisory,1002,56,2025-10
2025-10-13,Zurich,EMEA,Operations,Advisory,815,30,2025-10
2025-10-13,Zurich,EMEA,Client Onboarding,Advisory,228,12,2025-10
2025-10-13,Zurich,EMEA,Compliance & Controls,Advisory,141,7,2025-10
2025-10-13,Zurich,EMEA,Front Office,Discretionary,1155,50,2025-10
2025-10-13,Zurich,EMEA,Operations,Discretionary,868,23,2025-10
2025-10-13,Zurich,EMEA,Client Onboarding,Discretionary,232,10,2025-10
2025-10-13,Zurich,EMEA,Compliance & Controls,Discretionary,161,5,2025-10
2025-10-13,Zurich,EMEA,Front Office,Execution-only,1358,66,2025-10
2025-10-13,Zurich,EMEA,Operations,Execution-only,1160,42,2025-10
2025-10-13,Zurich,EMEA,Client Onboarding,Execution-only,372,15,2025-10
2025-10-13,Zurich,EMEA,Compliance & Controls,Execution-only,204,7,2025-10
2025-10-13,Zurich,EMEA,Front Office,Lombard Lending,564,29,2025-10
2025-10-13,Zurich,EMEA,Operations,Lombard Lending,487,18,2025-10
2025-10-13,Zurich,EMEA,Client Onboarding,Lombard Lending,141,4,2025-10
2025-10-13,Zurich,EMEA,Compliance & Controls,Lombard Lending,99,3,2025-10
2025-10-13,Zurich,EMEA,Front Office,Structured Products,353,19,2025-10
2025-10-13,Zurich,EMEA,Operations,Structured Products,311,10,2025-10
2025-10-13,Zurich,EMEA,Client Onboarding,Structured Products,106,5,2025-10
2025-10-13,Zurich,EMEA,Compliance & Controls,Structured Products,71,2,2025-10
2025-10-13,Geneva,EMEA,Front Office,Advisory,614,42,2025-10
2025-10-13,Geneva,EMEA,Operations,Advisory,483,12,2025-10
2025-10-13,Geneva,EMEA,Client Onboarding,Advisory,136,9,2025-10
2025-10-13,Geneva,EMEA,Compliance & Controls,Advisory,85,3,2025-10
2025-10-13,Geneva,EMEA,Front Office,Discretionary,672,22,2025-10
2025-10-13,Geneva,EMEA,Operations,Discretionary,593,24,2025-10
2025-10-13,Geneva,EMEA,Client Onboarding,Discretionary,135,4,2025-10
2025-10-13,Geneva,EMEA,Compliance & Controls,Discretionary,93,1,2025-10
2025-10-13,Geneva,EMEA,Front Office,Execution-only,908,43,2025-10
2025-10-13,Geneva,EMEA,Operations,Execution-only,677,27,2025-10
2025-10-13,Geneva,EMEA,Client Onboarding,Execution-only,231,11,2025-10
2025-10-13,Geneva,EMEA,Compliance & Controls,Execution-only,125,7,2025-10
2025-10-13,Geneva,EMEA,Front Office,Lombard Lending,391,28,2025-10
2025-10-13,Geneva,EMEA,Operations,Lombard Lending,280,11,2025-10
2025-10-13,Geneva,EMEA,Client Onboarding,Lombard Lending,97,3,2025-10
2025-10-13,Geneva,EMEA,Compliance & Controls,Lombard Lending,54,2,2025-10
2025-10-13,Geneva,EMEA,Front Office,Structured Products,250,13,2025-10
2025-10-13,Geneva,EMEA,Operations,Structured Products,196,9,2025-10
2025-10-13,Geneva,EMEA,Client Onboarding,Structured Products,65,2,2025-10
2025-10-13,Geneva,EMEA,Compliance & Controls,Structured Products,32,2,2025-10
2025-10-13,London,EMEA,Front Office,Advisory,825,49,2025-10
2025-10-13,London,EMEA,Operations,Advisory,648,18,2025-10
2025-10-13,London,EMEA,Client Onboarding,Advisory,236,11,2025-10
2025-10-13,London,EMEA,Compliance & Controls,Advisory,104,1,2025-10
2025-10-13,London,EMEA,Front Office,Discretionary,860,48,2025-10
2025-10-13,London,EMEA,Operations,Discretionary,764,20,2025-10
2025-10-13,London,EMEA,Client Onboarding,Discretionary,224,10,2025-10
2025-10-13,London,EMEA,Compliance & Controls,Discretionary,144,6,2025-10
2025-10-13,London,EMEA,Front Office,Execution-only,1194,63,2025-10
2025-10-13,London,EMEA,Operations,Execution-only,909,40,2025-10
2025-10-13,London,EMEA,Client Onboarding,Execution-only,265,12,2025-10
2025-10-13,London,EMEA,Compliance & Controls,Execution-only,180,7,2025-10
2025-10-13,London,EMEA,Front Office,Lombard Lending,512,29,2025-10
2025-10-13,London,EMEA,Operations,Lombard Lending,374,14,2025-10
2025-10-13,London,EMEA,Client Onboarding,Lombard Lending,126,2,2025-10
2025-10-13,London,EMEA,Compliance & Controls,Lombard Lending,86,2,2025-10
2025-10-13,London,EMEA,Front Office,Structured Products,315,21,2025-10
2025-10-13,London,EMEA,Operations,Structured Products,242,10,2025-10
2025-10-13,London,EMEA,Client Onboarding,Structured Products,69,3,2025-10
2025-10-13,London,EMEA,Compliance & Controls,Structured Products,51,4,2025-10
2025-10-13,New York,Americas,Front Office,Advisory,775,35,2025-10
2025-10-13,New York,Americas,Operations,Advisory,568,25,2025-10
2025-10-13,New York,Americas,Client Onboarding,Advisory,191,8,2025-10
2025-10-13,New York,Americas,Compliance & Controls,Advisory,117,4,2025-10
2025-10-13,New York,Americas,Front Office,Discretionary,817,45,2025-10
2025-10-13,New York,Americas,Operations,Discretionary,669,24,2025-10
2025-10-13,New York,Americas,Client Onboarding,Discretionary,199,6,2025-10
2025-10-13,New York,Americas,Compliance & Controls,Discretionary,122,5,2025-10
2025-10-13,New York,Americas,Front Office,Execution-only,951,37,2025-10
2025-10-13,New York,Americas,Operations,Execution-only,818,24,2025-10
2025-10-13,New York,Americas,Client Onboarding,Execution-only,247,13,2025-10
2025-10-13,New York,Americas,Compliance & Controls,Execution-only,150,7,2025-10
