EventID,EventType,EventDate,CloseDate,Status,BookingLocation,Region,Team,Product,Severity,RootCause,AmountCHF,IsRepeat,MandatoryFieldsMissingCount,SLA_Days,DueDate,IsSubstantiated,ClientSegment,SourceSystem,YearMonth
E0017052,High-Risk Transaction,2025-11-04,2025-11-11,Closed,New York,Americas,Front Office,Execution-only,Low,Data,99512.13501335948,0,0,10,,,,Monitoring Tool,2025-11
E0017053,Processing Error,2025-11-04,2025-11-07,Closed,New York,Americas,Operations,Execution-only,Low,Manual,,0,0,14,,,,Email Intake,2025-11
E0017054,Reconciliation Break,2025-11-04,2025-11-09,Closed,New York,Americas,Compliance & Controls,Execution-only,Low,Manual,40646.14671788594,0,0,7,,,,Email Intake,2025-11
E0017055,Processing Error,2025-11-04,2025-11-13,Closed,New York,Americas,Operations,Structured Products,Low,Manual,,0,0,14,,,,CRM,2025-11
E0017056,High-Risk Transaction,2025-11-04,2025-11-10,Closed,New York,Americas,Client Onboarding,Structured Products,Medium,Manual,47410.7090634423,0,0,10,,,,Core Banking,2025-11
E0017057,Incident,2025-11-04,2025-11-12,Closed,Singapore,APAC,Front Office,Advisory,Low,Process,3366.7672715034337,0,1,30,,,,Email Intake,2025-11
E0017058,Processing Error,2025-11-04,2025-11-15,Closed,Singapore,APAC,Operations,Advisory,Low,System,,0,0,14,,,,Workflow,2025-11
E0017059,Reconciliation Break,2025-11-04,2025-11-17,Closed,Singapore,APAC,Operations,Advisory,Medium,Manual,57910.58985270184,0,0,7,,,,Email Intake,2025-11
E0017060,Processing Error,2025-11-04,2025-11-23,Closed,Singapore,APAC,Operations,Discretionary,High,System,,0,0,14,,,,Core Banking,2025-11
E0017061,Processing Error,2025-11-04,2025-11-10,Closed,Singapore,APAC,Operations,Discretionary,Low,Process,,0,0,14,,,,CRM,2025-11
E0017062,Data Quality Issue,2025-11-04,2025-12-07,Closed,Singapore,APAC,Client Onboarding,Discretionary,Critical,Process,42499.1168183638,0,1,14,,,,CRM,2025-11
E0017063,High-Risk Transaction,2025-11-04,2025-11-27,Closed,Singapore,APAC,Operations,Execution-only,High,Process,23596.37373139428,0,1,10,,,,Core Banking,2025-11
E0017064,Data Quality Issue,2025-11-04,2025-11-18,Closed,Singapore,APAC,Client Onboarding,Execution-only,High,System,,0,1,14,,,,Email Intake,2025-11
E0017065,Processing Error,2025-11-04,2025-11-12,Closed,Singapore,APAC,Operations,Lombard Lending,Low,Third-party,,0,0,14,,,,Workflow,2025-11
E0017066,High-Risk Transaction,2025-11-04,2025-11-10,Closed,Singapore,APAC,Operations,Lombard Lending,Low,Policy/Guidance,242170.82663803193,0,0,10,,,,Email Intake,2025-11
E0017067,High-Risk Transaction,2025-11-04,2025-11-15,Closed,Singapore,APAC,Operations,Lombard Lending,Medium,Process,15383.55284455304,0,0,10,,,,Email Intake,2025-11
E0017068,Incident,2025-11-04,2025-11-19,Closed,Singapore,APAC,Compliance & Controls,Structured Products,Medium,Data,,0,0,30,,,,Core Banking,2025-11
E0017069,Reconciliation Break,2025-11-04,2025-11-14,Closed,Hong Kong,APAC,Operations,Advisory,Low,Manual,53681.54858042375,0,0,7,,,,Monitoring Tool,2025-11
E0017070,High-Risk Transaction,2025-11-04,2025-11-20,Closed,Hong Kong,APAC,Front Office,Discretionary,Medium,Manual,206286.49886468178,0,0,10,,,,Email Intake,2025-11
E0017071,Reconciliation Break,2025-11-04,2025-11-09,Closed,Hong Kong,APAC,Operations,Discretionary,Low,System,132733.44279184876,0,0,7,,,,Monitoring Tool,2025-11
E0017072,Reconciliation Break,2025-11-04,2025-11-06,Closed,Hong Kong,APAC,Operations,Discretionary,Low,Manual,58638.30791912399,0,0,7,,,,Core Banking,2025-11
E0017073,High-Risk Transaction,2025-11-04,2025-11-20,Closed,Hong Kong,APAC,Front Office,Execution-only,Medium,Manual,31385.886526181228,0,0,10,,,,Core Banking,2025-11
E0017074,Data Quality Issue,2025-11-04,2025-11-12,Closed,Hong Kong,APAC,Operations,Execution-only,Low,System,5793.878922451912,0,0,14,,,,Core Banking,2025-11
E0017075,High-Risk Transaction,2025-11-04,2025-11-13,Closed,Hong Kong,APAC,Front Office,Lombard Lending,Medium,Process,21390.344867984004,0,0,10,,,,Email Intake,2025-11
E0017076,Incident,2025-11-04,2025-11-10,Closed,Hong Kong,APAC,Client Onboarding,Lombard Lending,Low,Third-party,,0,0,30,,,,Workflow,2025-11
E0017077,Data Quality Issue,2025-11-04,2025-11-04,Closed,Hong Kong,APAC,Front Office,Structured Products,Low,System,,0,0,14,,,,Email Intake,2025-11
E0017078,Reconciliation Break,2025-11-04,2025-12-16,Closed,Hong Kong,APAC,Operations,Structured Products,Critical,Process,41563.7165870894,0,0,7,,,,Monitoring Tool,2025-11
E0017079,Processing Error,2025-11-05,2025-11-14,Closed,Zurich,EMEA,Operations,Advisory,Medium,Process,,0,0,14,,,,Workflow,2025-11
E0017080,Data Quality Issue,2025-11-05,2025-11-10,Closed,Zurich,EMEA,Operations,Advisory,Medium,System,,0,0,14,,,,Email Intake,2025-11
E0017081,Processing Error,2025-11-05,2025-11-08,Closed,Zurich,EMEA,Operations,Discretionary,Low,Manual,,0,0,14,,,,Email Intake,2025-11
E0017082,Incident,2025-11-05,2025-11-14,Closed,Zurich,EMEA,Front Office,Execution-only,Low,Policy/Guidance,65465.27852764629,0,0,30,,,,CRM,2025-11
E0017083,Processing Error,2025-11-05,2025-11-11,Closed,Zurich,EMEA,Operations,Execution-only,Low,System,,0,0,14,,,,Monitoring Tool,2025-11
E0017084,Reconciliation Break,2025-11-05,2025-11-07,Closed,Zurich,EMEA,Operations,Execution-only,Low,Manual,165262.73482041614,0,0,7,,,,Monitoring Tool,2025-11
E0017085,Processing Error,2025-11-05,2025-11-26,Closed,Zurich,EMEA,Client Onboarding,Execution-only,High,Process,,0,0,14,,,,Workflow,2025-11
E0017086,Limit Breach,2025-11-05,2025-11-16,Closed,Zurich,EMEA,Front Office,Structured Products,Medium,Third-party,519796.83758196625,0,0,10,,,,Email Intake,2025-11
E0017087,High-Risk Transaction,2025-11-05,2025-12-04,Closed,Geneva,EMEA,Front Office,Advisory,High,System,79360.31459858037,0,0,10,,,,Monitoring Tool,2025-11
E0017088,Incident,2025-11-05,2025-11-22,Closed,Geneva,EMEA,Operations,Advisory,Medium,Process,,0,0,30,,,,Core Banking,2025-11
E0017089,Reconciliation Break,2025-11-05,2025-12-04,Closed,Geneva,EMEA,Operations,Advisory,High,Manual,30972.725062181682,0,0,7,,,,Monitoring Tool,2025-11
E0017090,Incident,2025-11-05,2025-11-21,Closed,Geneva,EMEA,Operations,Discretionary,Medium,Policy/Guidance,,0,0,30,,,,Core Banking,2025-11
E0017091,Processing Error,2025-11-05,2025-11-08,Closed,Geneva,EMEA,Operations,Discretionary,Low,System,,0,0,14,,,,CRM,2025-11
E0017092,Processing Error,2025-11-05,2025-11-16,Closed,Geneva,EMEA,Operations,Discretionary,Medium,Process,,0,1,14,,,,Monitoring Tool,2025-11
E0017093,High-Risk Transaction,2025-11-05,2025-11-07,Closed,Geneva,EMEA,Front Office,Execution-only,Low,System,45721.02714201904,0,1,10,,,,Email Intake,2025-11
E0017094,Processing Error,2025-11-05,2025-11-10,Closed,Geneva,EMEA,Operations,Execution-only,Low,Process,,0,0,14,,,,Workflow,2025-11
E0017095,Processing Error,2025-11-05,,Open,Geneva,EMEA,Operations,Execution-only,Low,Process,,0,0,14,,,,Email Intake,2025-11
E0017096,KYC Review Overdue,2025-11-05,2025-11-09,Closed,Geneva,EMEA,Client Onboarding,Execution-only,Low,Process,,0,0,30,2025-12-05,,HNW,Monitoring Tool,2025-11
E0017097,Overdue Task,2025-11-05,2025-11-13,Closed,Geneva,EMEA,Client Onboarding,Lombard Lending,Medium,Manual,,0,1,7,2025-11-12,,Affluent,Workflow,2025-11
E0017098,Processing Error,2025-11-05,2025-11-13,Closed,Geneva,EMEA,Operations,Structured Products,Medium,Policy/Guidance,,0,0,14,,,,Monitoring Tool,2025-11
E0017099,Reconciliation Break,2025-11-05,2025-11-16,Closed,London,EMEA,Operations,Advisory,Medium,Third-party,54824.38358076758,0,0,7,,,,Core Banking,2025-11
E0017100,Processing Error,2025-11-05,2025-11-16,Closed,London,EMEA,Compliance & Controls,Advisory,Medium,Process,,0,0,14,,,,CRM,2025-11
E0017101,Processing Error,2025-11-05,2025-11-10,Closed,London,EMEA,Operations,Discretionary,Low,System,,0,0,14,,,,CRM,2025-11
E0017102,Incident,2025-11-05,,Open,London,EMEA,Compliance & Controls,Discretionary,Low,System,,0,0,30,,,,Core Banking,2025-11
E0017103,Processing Error,2025-11-05,2025-11-08,Closed,London,EMEA,Compliance & Controls,Discretionary,Low,Third-party,17841.66540399642,0,0,14,,,,Workflow,2025-11
E0017104,High-Risk Transaction,2025-11-05,2025-11-18,Closed,London,EMEA,Front Office,Execution-only,Medium,Manual,86846.06567836017,0,0,10,,,,Workflow,2025-11
E0017105,Data Quality Issue,2025-11-05,2025-11-10,Closed,London,EMEA,Front Office,Execution-only,Medium,Process,,0,1,14,,,,CRM,2025-11
E0017106,Overdue Task,2025-11-05,2025-11-14,Closed,London,EMEA,Front Office,Execution-only,Medium,Data,,0,0,7,2025-11-12,,UHNW,Workflow,2025-11
E0017107,Processing Error,2025-11-05,2025-11-09,Closed,London,EMEA,Operations,Execution-only,Low,System,6407.843309759835,0,0,14,,,,Email Intake,2025-11
E0017108,Reconciliation Break,2025-11-05,2025-11-07,Closed,London,EMEA,Compliance & Controls,Execution-only,Low,Policy/Guidance,217026.76987162203,0,0,7,,,,Core Banking,2025-11
E0017109,Data Quality Issue,2025-11-05,2025-11-05,Closed,London,EMEA,Operations,Lombard Lending,Low,Data,,0,0,14,,,,Workflow,2025-11
E0017110,Processing Error,2025-11-05,2025-11-14,Closed,London,EMEA,Operations,Structured Products,Medium,Data,,0,0,14,,,,Workflow,2025-11
E0017111,High-Risk Transaction,2025-11-05,2025-12-20,Closed,New York,Americas,Front Office,Advisory,Critical,Manual,39423.6593781893,0,0,10,,,,Monitoring Tool,2025-11
E0017112,Limit Breach,2025-11-05,2025-11-08,Closed,New York,Americas,Front Office,Advisory,Low,Process,17143.23628455039,0,0,10,,,,Monitoring Tool,2025-11
E0017113,Processing Error,2025-11-05,2025-11-22,Closed,New York,Americas,Operations,Advisory,High,Process,24831.499827139527,0,0,14,,,,Monitoring Tool,2025-11
E0017114,Incident,2025-11-05,2025-11-13,Closed,New York,Americas,Client Onboarding,Advisory,Low,Data,,0,0,30,,,,Workflow,2025-11
E0017115,Processing Error,2025-11-05,,Open,New York,Americas,Client Onboarding,Advisory,Critical,Third-party,,0,0,14,,,,Workflow,2025-11
E0017116,High-Risk Transaction,2025-11-05,2025-11-13,Closed,New York,Americas,Front Office,Execution-only,Low,Manual,204073.0186214523,0,0,10,,,,Workflow,2025-11
E0017117,Limit Breach,2025-11-05,2025-11-17,Closed,New York,Americas,Front Office,Execution-only,Low,Manual,18934.789795886172,0,0,10,,,,CRM,2025-11
E0017118,Overdue Task,2025-11-05,2025-11-12,Closed,New York,Americas,Client Onboarding,Execution-only,Medium,Process,,0,0,7,2025-11-12,,Affluent,Workflow,2025-11
E0017119,KYC Review Overdue,2025-11-05,2025-11-07,Closed,New York,Americas,Compliance & Controls,Structured Products,Low,Policy/Guidance,,0,0,30,2025-12-05,,HNW,Workflow,2025-11
E0017120,Processing Error,2025-11-05,,Open,Singapore,APAC,Operations,Advisory,High,Third-party,,0,1,14,,,,Core Banking,2025-11
E0017121,Limit Breach,2025-11-05,2025-11-13,Closed,Singapore,APAC,Front Office,Discretionary,Medium,Process,108972.92496498693,0,0,10,,,,Email Intake,2025-11
E0017122,Data Quality Issue,2025-11-05,,Open,Singapore,APAC,Front Office,Discretionary,Low,Policy/Guidance,,0,0,14,,,,Email Intake,2025-11
E0017123,Reconciliation Break,2025-11-05,2025-11-10,Closed,Singapore,APAC,Compliance & Controls,Discretionary,Low,Process,31366.32512623974,0,0,7,,,,CRM,2025-11
E0017124,Processing Error,2025-11-05,2025-11-25,Closed,Singapore,APAC,Operations,Execution-only,High,Process,,0,0,14,,,,Workflow,2025-11
E0017125,Reconciliation Break,2025-11-05,2025-11-10,Closed,Singapore,APAC,Operations,Execution-only,Low,Manual,58315.30433503334,0,0,7,,,,Email Intake,2025-11
E0017126,Incident,2025-11-05,2025-12-02,Closed,Singapore,APAC,Client Onboarding,Execution-only,High,Process,,1,0,30,,,,Monitoring Tool,2025-11
E0017127,Data Quality Issue,2025-11-05,2025-11-07,Closed,Singapore,APAC,Client Onboarding,Execution-only,Low,System,,0,0,14,,,,Workflow,2025-11
E0017128,Processing Error,2025-11-05,2025-11-26,Closed,Singapore,APAC,Front Office,Lombard Lending,High,Manual,,0,0,14,,,,Core Banking,2025-11
E0017129,High-Risk Transaction,2025-11-05,2025-11-16,Closed,Hong Kong,APAC,Front Office,Advisory,Medium,System,73008.84789485252,0,0,10,,,,Monitoring Tool,2025-11
E0017130,Processing Error,2025-11-05,2025-11-08,Closed,Hong Kong,APAC,Operations,Advisory,Low,System,,0,0,14,,,,Core Banking,2025-11
E0017131,Processing Error,2025-11-05,2025-11-13,Closed,Hong Kong,APAC,Operations,Discretionary,Medium,System,,0,0,14,,,,Email Intake,2025-11
E0017132,High-Risk Transaction,2025-11-05,,Open,Hong Kong,APAC,Compliance & Controls,Discretionary,Low,Policy/Guidance,430267.5529787841,0,0,10,,,,Monitoring Tool,2025-11
E0017133,Processing Error,2025-11-05,2025-11-10,Closed,Hong Kong,APAC,Operations,Execution-only,Low,Process,,0,0,14,,,,Workflow,2025-11
E0017134,Incident,2025-11-05,2025-11-11,Closed,Hong Kong,APAC,Compliance & Controls,Execution-only,Low,Manual,,0,0,30,,,,Workflow,2025-11
E0017135,KYC Review Overdue,2025-11-05,2025-11-05,Closed,Hong Kong,APAC,Compliance & Controls,Execution-only,Low,Policy/Guidance,,0,0,30,2025-12-05,,Affluent,Workflow,2025-11
E0017136,High-Risk Transaction,2025-11-06,2025-11-09,Closed,Zurich,EMEA,Front Office,Advisory,Low,Manual,213453.50850950123,0,0,10,,,,Email Intake,2025-11
E0017137,Data Quality Issue,2025-11-06,2025-11-14,Closed,Zurich,EMEA,Operations,Advisory,Medium,Process,,0,0,14,,,,Monitoring Tool,2025-11
E0017138,Data Quality Issue,2025-11-06,2025-11-15,Closed,Zurich,EMEA,Operations,Advisory,Low,Process,,0,0,14,,,,Email Intake,2025-11
E0017139,Reconciliation Break,2025-11-06,2025-12-01,Closed,Zurich,EMEA,Front Office,Discretionary,High,Process,24506.90143036726,0,0,7,,,,Email Intake,2025-11
E0017140,High-Risk Transaction,2025-11-06,2025-11-14,Closed,Zurich,EMEA,Front Office,Execution-only,Low,Process,55413.589808449724,0,0,10,,,,CRM,2025-11
E0017141,Reconciliation Break,2025-11-06,2025-11-24,Closed,Zurich,EMEA,Front Office,Execution-only,High,Data,47703.543213508914,0,0,7,,,,Workflow,2025-11
E0017142,Incident,2025-11-06,2025-11-20,Closed,Zurich,EMEA,Operations,Execution-only,Medium,Process,,0,0,30,,,,Monitoring Tool,2025-11
E0017143,Incident,2025-11-06,2025-11-23,Closed,Zurich,EMEA,Operations,Execution-only,Medium,Data,,0,0,30,,,,Workflow,2025-11
E0017144,Processing Error,2025-11-06,,Open,Zurich,EMEA,Operations,Execution-only,High,Manual,,0,0,14,,,,Monitoring Tool,2025-11
E0017145,Processing Error,2025-11-06,2025-11-06,Closed,Zurich,EMEA,Client Onboarding,Execution-only,Low,System,,0,0,14,,,,Email Intake,2025-11
E0017146,High-Risk Transaction,2025-11-06,2025-12-06,Closed,Zurich,EMEA,Front Office,Lombard Lending,High,Process,61330.54293028368,0,0,10,,,,Core Banking,2025-11
E0017147,Reconciliation Break,2025-11-06,2025-11-11,Closed,Zurich,EMEA,Front Office,Lombard Lending,Low,System,47024.21574918713,0,0,7,,,,Core Banking,2025-11
E0017148,Processing Error,2025-11-06,2025-11-11,Closed,Zurich,EMEA,Operations,Lombard Lending,Low,Process,,0,1,14,,,,Core Banking,2025-11
E0017149,Processing Error,2025-11-06,2025-11-26,Closed,Zurich,EMEA,Operations,Structured Products,High,Manual,14670.353938687711,0,0,14,,,,CRM,2025-11
E0017150,Processing Error,2025-11-06,2025-11-12,Closed,Geneva,EMEA,Operations,Advisory,Low,Manual,20846.946607017013,0,0,14,,,,Core Banking,2025-11
E0017151,Processing Error,2025-11-06,2025-11-11,Closed,Geneva,EMEA,Operations,Discretionary,Low,Manual,8644.120928640046,0,0,14,,,,Workflow,2025-11
E0017152,Incident,2025-11-06,2025-11-25,Closed,Geneva,EMEA,Operations,Execution-only,Medium,Process,15616.198881767357,0,0,30,,,,CRM,2025-11
E0017153,Processing Error,2025-11-06,2025-11-29,Closed,Geneva,EMEA,Operations,Execution-only,High,Third-party,,0,0,14,,,,Monitoring Tool,2025-11
E0017154,Processing Error,2025-11-06,,Open,Geneva,EMEA,Operations,Execution-only,Medium,Process,,0,0,14,,,,CRM,2025-11
E0017155,Processing Error,2025-11-06,2025-11-07,Closed,Geneva,EMEA,Operations,Execution-only,Low,Third-party,29359.593739929565,0,0,14,,,,CRM,2025-11
E0017156,High-Risk Transaction,2025-11-06,2025-12-01,Closed,Geneva,EMEA,Front Office,Structured Products,High,Third-party,65798.92693425379,0,0,10,,,,Core Banking,2025-11
E0017157,Processing Error,2025-11-06,2025-11-13,Closed,London,EMEA,Operations,Advisory,Low,Policy/Guidance,,0,1,14,,,,Core Banking,2025-11
E0017158,Processing Error,2025-11-06,2025-11-10,Closed,London,EMEA,Operations,Advisory,Low,Third-party,,0,0,14,,,,Core Banking,2025-11
E0017159,Incident,2025-11-06,2025-11-19,Closed,London,EMEA,Client Onboarding,Advisory,Medium,Manual,,0,0,30,,,,Monitoring Tool,2025-11
E0017160,Processing Error,2025-11-06,2025-11-12,Closed,London,EMEA,Operations,Discretionary,Low,Process,,0,0,14,,,,Workflow,2025-11
E0017161,High-Risk Transaction,2025-11-06,2025-11-13,Closed,London,EMEA,Front Office,Execution-only,Low,System,8261.58354500856,0,0,10,,,,Workflow,2025-11
E0017162,High-Risk Transaction,2025-11-06,2025-11-14,Closed,London,EMEA,Front Office,Execution-only,Low,Process,143732.25679315548,0,0,10,,,,CRM,2025-11
E0017163,Data Quality Issue,2025-11-06,2025-11-16,Closed,London,EMEA,Operations,Execution-only,Medium,Manual,,0,2,14,,,,Core Banking,2025-11
E0017164,KYC Review Overdue,2025-11-06,2025-11-07,Closed,London,EMEA,Operations,Execution-only,Low,Third-party,,0,0,30,2025-12-06,,Affluent,Email Intake,2025-11
E0017165,Reconciliation Break,2025-11-06,,Open,London,EMEA,Client Onboarding,Execution-only,Medium,System,60770.98634770694,0,0,7,,,,Core Banking,2025-11
E0017166,Processing Error,2025-11-06,2025-11-15,Closed,London,EMEA,Compliance & Controls,Lombard Lending,Medium,Process,,0,0,14,,,,CRM,2025-11
E0017167,Data Quality Issue,2025-11-06,2025-11-18,Closed,London,EMEA,Client Onboarding,Structured Products,High,Third-party,,0,0,14,,,,Email Intake,2025-11
E0017168,Processing Error,2025-11-06,2025-11-19,Closed,New York,Americas,Operations,Advisory,Medium,Third-party,68780.44361911333,0,0,14,,,,CRM,2025-11
E0017169,Processing Error,2025-11-06,2025-11-06,Closed,New York,Americas,Front Office,Discretionary,Low,Third-party,,0,0,14,,,,Workflow,2025-11
E0017170,High-Risk Transaction,2025-11-06,2025-11-10,Closed,New York,Americas,Front Office,Discretionary,Low,Manual,48030.41851031258,0,0,10,,,,Monitoring Tool,2025-11
E0017171,Data Quality Issue,2025-11-06,2025-11-11,Closed,New York,Americas,Front Office,Discretionary,Low,Manual,,0,0,14,,,,Core Banking,2025-11
E0017172,High-Risk Transaction,2025-11-06,2025-11-08,Closed,New York,Americas,Front Office,Lombard Lending,Low,Process,37936.03188868416,0,1,10,,,,Email Intake,2025-11
E0017173,Processing Error,2025-11-06,2025-11-20,Closed,New York,Americas,Operations,Lombard Lending,Medium,Process,4232.927458199035,0,0,14,,,,Monitoring Tool,2025-11
E0017174,Data Quality Issue,2025-11-06,2025-11-14,Closed,New York,Americas,Operations,Lombard Lending,Medium,Manual,,0,1,14,,,,Email Intake,2025-11
E0017175,High-Risk Transaction,2025-11-06,2025-11-14,Closed,New York,Americas,Front Office,Structured Products,Low,Third-party,113072.96816205107,0,0,10,,,,Workflow,2025-11
E0017176,High-Risk Transaction,2025-11-06,2025-11-08,Closed,New York,Americas,Front Office,Structured Products,Low,Policy/Guidance,50818.282054316755,0,0,10,,,,Workflow,2025-11
E0017177,Processing Error,2025-11-06,,Open,New York,Americas,Operations,Structured Products,Critical,Process,23180.938141211842,0,0,14,,,,CRM,2025-11
E0017178,Incident,2025-11-06,2025-11-18,Closed,Singapore,APAC,Front Office,Advisory,Low,Third-party,,0,0,30,,,,CRM,2025-11
E0017179,High-Risk Transaction,2025-11-06,2025-12-04,Closed,Singapore,APAC,Front Office,Advisory,High,System,11651.26525373188,0,0,10,,,,CRM,2025-11
E0017180,High-Risk Transaction,2025-11-06,2025-11-13,Closed,Singapore,APAC,Front Office,Advisory,Low,Process,88033.47108825354,0,0,10,,,,Monitoring Tool,2025-11
E0017181,Processing Error,2025-11-06,2025-11-28,Closed,Singapore,APAC,Operations,Advisory,High,Third-party,,0,0,14,,,,Monitoring Tool,2025-11
E0017182,Processing Error,2025-11-06,2025-11-15,Closed,Singapore,APAC,Operations,Advisory,Medium,Process,,0,1,14,,,,Workflow,2025-11
E0017183,Processing Error,2025-11-06,2025-11-12,Closed,Singapore,APAC,Operations,Discretionary,Low,Third-party,,0,0,14,,,,Monitoring Tool,2025-11
